UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Mechanical_Load,Wear_Stress,Wear_Heat
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,10.600000000000023,66387.2,3157.0,21595.0
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,10.699999999999989,58286.0,2779.2000000000003,22204.8
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,10.600000000000023,56929.6,2723.2,22814.2
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,10.699999999999989,73594.2,3996.2999999999997,23746.8
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,10.699999999999989,66125.7,4206.599999999999,25288.8
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,10.699999999999989,61561.799999999996,3477.6,25905.6
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,10.800000000000011,66111.5,3913.0,26531.0
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,10.699999999999989,65530.200000000004,3933.6000000000004,27148.0
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,10.699999999999989,63756.0,4504.5,28064.399999999998
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,10.699999999999989,48142.6,2659.2,29606.399999999998
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,10.600000000000023,61008.0,4141.0,31138.300000000003
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,10.699999999999989,52300.8,3052.8,32679.800000000003
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,10.699999999999989,68821.5,5238.0,33285.6
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,10.700000000000045,65579.5,5027.0,33891.0
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,10.600000000000023,62752.0,4748.8,34507.200000000004
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,10.699999999999989,54096.0,3864.0,35443.0
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,10.600000000000023,59133.600000000006,4469.400000000001,36047.700000000004
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,10.5,79154.59999999999,7002.8,37588.200000000004
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,10.600000000000023,44814.5,2937.5,38512.5
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,10.5,33951.1,2137.6,39424.0
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,10.5,72280.0,6812.0,40334.899999999994
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,10.399999999999977,58517.6,5154.4,41874.399999999994
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,10.399999999999977,72209.2,7978.599999999999,42812.0
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,10.5,60840.0,5499.0,43428.0
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,10.599999999999966,38313.5,2664.0,44380.799999999996
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,10.5,66533.09999999999,6898.7,45906.9
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,10.5,64027.0,6493.0,46538.2
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,10.5,70702.0,8268.0,48079.2
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,10.5,59850.0,6304.2,48695.6
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,10.5,70855.4,7568.0,49328.0
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,10.5,73158.0,8650.8,49928.4
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,10.5,61192.6,6616.5,50853.0
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,10.5,66169.59999999999,7615.999999999999,52411.0
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,10.5,63479.4,7550.8,53010.4
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,10.5,44032.0,4454.400000000001,53626.799999999996
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,10.400000000000034,53233.799999999996,5433.9,54533.700000000004
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,10.400000000000034,49382.700000000004,5208.900000000001,55149.9
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,10.5,38735.1,3493.3,55784.2
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,10.400000000000034,71687.2,8930.4,56382.3
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,10.400000000000034,34148.4,2901.6,57306.600000000006
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,10.5,71893.5,9468.9,58268.700000000004
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,10.5,56476.5,6589.5,58904.399999999994
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,10.5,47091.200000000004,5546.8,60466.0
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,10.5,51646.0,6138.0,61083.0
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,10.5,65426.4,9366.6,62008.5
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,10.5,45443.4,5420.099999999999,62625.5
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,10.5,64611.1,9204.5,63263.00000000001
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,10.5,72980.59999999999,11157.3,63880.200000000004
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,10.5,60156.200000000004,0.0,0.0
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,10.399999999999977,67151.7,137.7,925.5
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,10.299999999999955,66357.0,262.79999999999995,1850.3999999999999
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,10.399999999999977,66158.40000000001,508.20000000000005,3392.3999999999996
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,10.399999999999977,42042.0,286.0,4009.2
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,10.399999999999977,61824.0,630.0,4626.0
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,10.399999999999977,75319.0,926.5,5244.5
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,10.399999999999977,49284.0,592.0,6170.0
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,10.399999999999977,51118.0,671.0,6787.0
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,10.5,52305.0,792.0,7404.0
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,10.5,65514.49999999999,1250.1,8332.2
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,10.599999999999966,74693.7,1671.0,9261.0
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,10.600000000000023,53591.99999999999,1113.6,9881.6
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,10.600000000000023,52170.799999999996,965.5999999999999,10499.2
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,10.600000000000023,53928.0,1404.0,12043.2
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,10.599999999999966,48124.8,1180.8,12656.699999999999
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,10.600000000000023,81510.0,2451.0,13269.800000000001
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,10.699999999999989,64921.9,1804.5,13891.5
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,10.699999999999989,74217.0,2439.2999999999997,14508.9
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,10.600000000000023,54145.799999999996,1664.9999999999998,15430.000000000002
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,10.699999999999989,71139.9,2563.6,16052.4
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,10.600000000000023,62942.5,2295.0,16664.4
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,10.599999999999966,65661.0,2408.0,17287.2
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,10.599999999999966,74692.0,3351.2,18213.3
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,10.699999999999989,69070.6,2988.4,19145.600000000002
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,10.699999999999989,73723.0,3477.5,20072.0
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,10.699999999999989,62148.799999999996,2951.2,20998.4
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,10.699999999999989,66772.59999999999,3353.0,21616.0
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,10.800000000000011,75911.8,3927.3999999999996,22542.4
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,10.799999999999955,33962.4,1240.2,24094.199999999997
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,10.800000000000011,66226.8,3664.0,24720.0
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,10.799999999999955,74258.0,4440.5,25638.699999999997
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,10.799999999999955,68399.1,4549.6,27183.199999999997
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,10.800000000000011,52154.0,2666.3,28119.0
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,10.699999999999989,59941.2,3887.3999999999996,28718.4
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,10.699999999999989,63644.4,4089.6000000000004,29635.199999999997
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,10.699999999999989,60825.600000000006,3920.4,30561.3
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,10.699999999999989,74332.8,5553.599999999999,32104.8
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,10.800000000000011,77248.0,6077.599999999999,33063.0
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,10.800000000000011,56038.2,3964.7999999999997,34630.4
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,10.699999999999989,40056.6,2302.7999999999997,35248.799999999996
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,10.800000000000011,54278.99999999999,3862.7999999999997,35878.8
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,10.800000000000011,45176.4,3150.6,36497.4
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,10.700000000000045,57530.200000000004,4912.6,37401.100000000006
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,10.700000000000045,57001.9,4440.3,38019.3
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,10.800000000000011,63234.8,5650.0,38650.0
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,10.800000000000011,65609.59999999999,5939.2,39577.6
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,10.800000000000011,62957.0,5253.1,40518.3
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,10.800000000000011,57113.6,4894.4,41136.9
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,10.799999999999955,69408.0,6555.200000000001,42078.399999999994
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,10.799999999999955,63947.99999999999,6044.4,42697.2
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,10.799999999999955,70608.0,6768.0,43625.399999999994
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,10.699999999999989,46975.200000000004,3946.8,44229.9
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,10.799999999999955,76175.0,8033.0,44863.0
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,10.799999999999955,56373.600000000006,4880.400000000001,45481.799999999996
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,10.799999999999955,67776.90000000001,7017.900000000001,46100.6
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,10.799999999999955,48785.0,4235.0,47647.6
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,10.699999999999989,66412.5,7583.099999999999,48575.799999999996
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,10.800000000000011,57840.0,6400.0,49520.0
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,10.900000000000034,68094.0,7581.599999999999,50155.200000000004
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0,10.800000000000011,63813.7,6913.5,51084.00000000001
9477,M24336,M,298.8,309.6,1692,31.9,167,0,0,0,0,0,0,10.800000000000011,53974.799999999996,5327.3,51703.200000000004
9478,M24337,M,298.8,309.6,1693,33.3,170,0,0,0,0,0,0,10.800000000000011,56376.899999999994,5660.999999999999,52632.00000000001
9479,L56658,L,298.8,309.6,1890,24.0,173,0,0,0,0,0,0,10.800000000000011,45360.0,4152.0,53560.8
9480,H38893,H,298.9,309.6,1600,33.5,175,0,0,0,0,0,0,10.700000000000045,53600.0,5862.5,54180.00000000001
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0,10.700000000000045,62809.2,7883.999999999999,55728.00000000001
9482,L56661,L,298.9,309.6,1365,50.9,183,0,0,0,0,0,0,10.700000000000045,69478.5,9314.699999999999,56656.8
9483,H38896,H,298.8,309.6,1309,57.4,185,0,0,0,0,0,0,10.800000000000011,75136.59999999999,10619.0,57276.00000000001
9484,H38897,H,298.9,309.6,1546,35.3,190,0,0,0,0,0,0,10.700000000000045,54573.799999999996,6706.999999999999,58824.00000000001
9485,L56664,L,298.9,309.6,1663,33.7,195,0,0,0,0,0,0,10.700000000000045,56043.100000000006,6571.500000000001,60372.00000000001
9486,L56665,L,298.9,309.6,1589,34.2,197,0,0,0,0,0,0,10.700000000000045,54343.8,6737.400000000001,60991.200000000004
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0,10.700000000000045,67712.0,9154.0,61610.4
9488,L56667,L,298.9,309.6,1583,39.8,202,0,0,0,0,0,0,10.700000000000045,63003.399999999994,8039.599999999999,62539.200000000004
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,0,10.700000000000045,54061.5,7038.0,63158.4
9490,L56669,L,298.9,309.7,1407,41.9,207,0,0,0,0,0,0,10.800000000000011,58953.299999999996,8673.3,64107.899999999994
9491,M24350,M,299.0,309.7,1418,44.7,209,0,0,0,0,0,0,10.699999999999989,63384.600000000006,9342.300000000001,64727.299999999996
9492,M24351,M,299.0,309.7,1489,40.7,212,0,0,0,0,0,0,10.699999999999989,60602.3,8628.400000000001,65656.4
9493,L56672,L,299.1,309.9,1586,36.6,215,0,0,0,0,0,0,10.799999999999955,58047.600000000006,7869.0,66628.5
9494,L56673,L,299.1,309.8,1398,55.4,217,1,0,0,0,1,0,10.699999999999989,77449.2,12021.8,67226.6
9495,L56674,L,299.2,309.9,1516,41.4,219,0,0,0,0,0,0,10.699999999999989,62762.4,9066.6,67868.09999999999
9496,H38909,H,299.3,310.0,1373,44.8,221,0,0,0,0,0,0,10.699999999999989,61510.399999999994,9900.8,68510.0
9497,M24356,M,299.2,310.0,1349,50.4,226,0,0,0,0,0,0,10.800000000000011,67989.59999999999,11390.4,70060.0
9498,H38911,H,299.1,309.9,1443,40.3,0,0,0,0,0,0,0,10.799999999999955,58152.899999999994,0.0,0.0
9499,H38912,H,299.2,310.1,1542,36.1,5,0,0,0,0,0,0,10.900000000000034,55666.200000000004,180.5,1550.5
9500,L56679,L,299.2,310.1,1534,37.7,10,0,0,0,0,0,0,10.900000000000034,57831.8,377.0,3101.0
9501,L56680,L,299.2,310.2,1697,30.6,12,0,0,0,0,0,0,11.0,51928.200000000004,367.20000000000005,3722.3999999999996
9502,L56681,L,299.3,310.3,1396,47.4,14,0,0,0,0,0,0,11.0,66170.4,663.6,4344.2
9503,L56682,L,299.3,310.2,1495,49.2,16,0,0,0,0,0,0,10.899999999999977,73554.0,787.2,4963.2
9504,M24363,M,299.2,310.3,1551,44.8,18,0,0,0,0,0,0,11.100000000000023,69484.79999999999,806.4,5585.400000000001
9505,L56684,L,299.2,310.3,1440,47.0,21,0,0,0,0,0,0,11.100000000000023,67680.0,987.0,6516.3
9506,L56685,L,299.2,310.3,1429,40.1,23,0,0,0,0,0,0,11.100000000000023,57302.9,922.3000000000001,7136.900000000001
9507,H38920,H,299.3,310.4,1548,41.6,25,0,0,0,0,0,0,11.099999999999966,64396.8,1040.0,7759.999999999999
9508,L56687,L,299.3,310.5,1505,38.8,30,0,0,0,0,0,0,11.199999999999989,58393.99999999999,1164.0,9315.0
9509,L56688,L,299.2,310.4,1611,36.4,32,0,0,0,0,0,0,11.199999999999989,58640.399999999994,1164.8,9932.8
9510,M24369,M,299.2,310.4,1502,39.8,34,0,0,0,0,0,0,11.199999999999989,59779.6,1353.1999999999998,10553.599999999999
9511,M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0,11.199999999999989,65123.2,1602.1,11484.8
9512,L56691,L,299.1,310.3,1449,40.7,40,0,0,0,0,0,0,11.199999999999989,58974.3,1628.0,12412.0
9513,L56692,L,299.0,310.2,1575,37.8,42,0,0,0,0,0,0,11.199999999999989,59534.99999999999,1587.6,13028.4
9514,M24373,M,299.0,310.2,1598,33.4,44,0,0,0,0,0,0,11.199999999999989,53373.2,1469.6,13648.8
9515,L56694,L,299.0,310.1,1416,45.9,47,0,0,0,0,0,0,11.100000000000023,64994.4,2157.2999999999997,14574.7
9516,L56695,L,299.0,310.2,1682,28.8,49,0,0,0,0,0,0,11.199999999999989,48441.6,1411.2,15199.8
9517,L56696,L,298.9,310.1,1341,54.5,51,0,0,0,0,0,0,11.200000000000045,73084.5,2779.5,15815.1
9518,L56697,L,298.9,310.1,1523,39.1,53,0,0,0,0,0,0,11.200000000000045,59549.3,2072.3,16435.300000000003
9519,L56698,L,299.0,310.1,1580,41.9,55,0,0,0,0,0,0,11.100000000000023,66202.0,2304.5,17055.5
9520,L56699,L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0,11.100000000000023,55116.0,2052.0,17675.7
9521,L56700,L,299.0,310.1,1375,48.9,59,0,0,0,0,0,0,11.100000000000023,67237.5,2885.1,18295.9
9522,M24381,M,298.9,310.1,1484,40.4,61,0,0,0,0,0,0,11.200000000000045,59953.6,2464.4,18916.100000000002
9523,M24382,M,299.0,310.2,1657,32.3,64,0,0,0,0,0,0,11.199999999999989,53521.1,2067.2,19852.8
9524,L56703,L,299.0,310.2,1494,40.6,67,0,0,0,0,0,0,11.199999999999989,60656.4,2720.2000000000003,20783.399999999998
9525,H38938,H,299.0,310.3,1658,27.6,69,0,0,0,0,0,0,11.300000000000011,45760.8,1904.4,21410.7
9526,L56705,L,299.1,310.3,1411,42.1,74,0,0,0,0,0,0,11.199999999999989,59403.1,3115.4,22962.2
9527,M24386,M,299.2,310.4,1395,55.4,76,0,0,0,0,0,0,11.199999999999989,77283.0,4210.4,23590.399999999998
9528,L56707,L,299.1,310.4,1550,43.9,79,0,0,0,0,0,0,11.299999999999955,68045.0,3468.1,24521.6
9529,M24388,M,299.1,310.3,1233,59.0,81,0,0,0,0,0,0,11.199999999999989,72747.0,4779.0,25134.3
9530,L56709,L,299.1,310.3,1459,46.7,84,0,0,0,0,0,0,11.199999999999989,68135.3,3922.8,26065.2
9531,H38944,H,299.1,310.4,1405,53.6,86,0,0,0,0,0,0,11.299999999999955,75308.0,4609.6,26694.399999999998
9532,L56711,L,299.2,310.5,1458,44.1,91,0,0,0,0,0,0,11.300000000000011,64297.8,4013.1,28255.5
9533,L56712,L,299.2,310.5,1384,48.7,93,0,0,0,0,0,0,11.300000000000011,67400.8,4529.1,28876.5
9534,L56713,L,299.2,310.5,1705,29.5,95,0,0,0,0,0,0,11.300000000000011,50297.5,2802.5,29497.5
9535,L56714,L,299.3,310.6,1443,45.7,97,0,0,0,0,0,0,11.300000000000011,65945.1,4432.900000000001,30128.2
9536,M24395,M,299.3,310.6,1609,31.4,99,0,0,0,0,0,0,11.300000000000011,50522.6,3108.6,30749.4
9537,L56716,L,299.3,310.5,1818,26.0,102,0,0,0,0,0,0,11.199999999999989,47268.0,2652.0,31671.0
9538,M24397,M,299.3,310.6,1457,42.1,104,0,0,0,0,0,0,11.300000000000011,61339.700000000004,4378.400000000001,32302.4
9539,L56718,L,299.3,310.6,1480,45.1,107,0,0,0,0,0,0,11.300000000000011,66748.0,4825.7,33234.200000000004
9540,L56719,L,299.4,310.8,1424,47.7,109,0,0,0,0,0,0,11.400000000000034,67924.8,5199.3,33877.200000000004
9541,M24400,M,299.4,310.8,1628,40.2,111,0,0,0,0,0,0,11.400000000000034,65445.600000000006,4462.200000000001,34498.8
9542,M24401,M,299.5,310.8,1754,31.3,114,0,0,0,0,0,0,11.300000000000011,54900.200000000004,3568.2000000000003,35431.200000000004
9543,L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,0,11.299999999999955,48906.0,3334.5,36375.299999999996
9544,M24403,M,299.5,310.9,1378,48.7,119,0,0,0,0,0,0,11.399999999999977,67108.6,5795.3,36997.1
9545,L56724,L,299.6,311.0,1708,31.0,122,0,0,0,0,0,0,11.399999999999977,52948.0,3782.0,37942.0
9546,L56725,L,299.6,311.0,1430,38.3,124,0,0,0,0,0,0,11.399999999999977,54768.99999999999,4749.2,38564.0
9547,M24406,M,299.7,311.2,1560,43.9,126,0,0,0,0,0,0,11.5,68484.0,5531.4,39211.2
9548,L56727,L,299.6,311.1,1679,30.7,129,0,0,0,0,0,0,11.5,51545.299999999996,3960.2999999999997,40131.9
9549,L56728,L,299.6,311.1,1521,37.2,131,0,0,0,0,0,0,11.5,56581.200000000004,4873.200000000001,40754.100000000006
9550,M24409,M,299.6,311.1,1649,33.8,133,0,0,0,0,0,0,11.5,55736.2,4495.4,41376.3
9551,M24410,M,299.5,311.0,1451,43.3,136,0,0,0,0,0,0,11.5,62828.299999999996,5888.799999999999,42296.0
9552,L56731,L,299.4,310.8,1391,48.9,139,0,0,0,0,0,0,11.400000000000034,68019.9,6797.099999999999,43201.200000000004
9553,M24412,M,299.3,310.8,1523,40.9,141,0,0,0,0,0,0,11.5,62290.7,5766.9,43822.8
9554,L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0,11.399999999999977,58604.00000000001,5644.8,44740.799999999996
9555,M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,0,11.399999999999977,65520.0,6643.0,45362.2
9556,H38969,H,299.4,310.8,1585,31.4,149,0,0,0,0,0,0,11.400000000000034,49769.0,4678.599999999999,46309.200000000004
9557,L56736,L,299.5,310.8,1374,48.3,154,0,0,0,0,0,0,11.300000000000011,66364.2,7438.2,47863.200000000004
9558,M24417,M,299.5,310.8,1507,40.2,156,0,0,0,0,0,0,11.300000000000011,60581.4,6271.200000000001,48484.8
9559,M24418,M,299.5,310.9,1577,34.6,159,0,0,0,0,0,0,11.399999999999977,54564.200000000004,5501.400000000001,49433.1
9560,L56739,L,299.5,310.9,1496,38.5,162,0,0,0,0,0,0,11.399999999999977,57596.0,6237.0,50365.799999999996
9561,L56740,L,299.6,310.9,1487,42.5,164,0,0,0,0,0,0,11.299999999999955,63197.5,6970.0,50987.6
9562,L56741,L,299.6,310.9,1853,26.3,166,0,0,0,0,0,0,11.299999999999955,48733.9,4365.8,51609.399999999994
9563,M24422,M,299.7,311.0,1435,50.1,168,0,0,0,0,0,0,11.300000000000011,71893.5,8416.800000000001,52248.0
9564,M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0,11.300000000000011,44956.5,4360.5,53198.100000000006
9565,L56744,L,299.8,311.1,1820,24.9,174,0,0,0,0,0,0,11.300000000000011,45318.0,4332.599999999999,54131.4
9566,M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0,11.300000000000011,57073.8,6705.6,54753.600000000006
9567,L56746,L,299.8,311.1,1603,35.1,179,0,0,0,0,0,0,11.300000000000011,56265.3,6282.900000000001,55686.9
9568,L56747,L,299.8,311.1,1412,42.5,181,0,0,0,0,0,0,11.300000000000011,60010.0,7692.5,56309.100000000006
9569,L56748,L,299.8,311.1,1588,38.0,183,0,0,0,0,0,0,11.300000000000011,60344.0,6954.0,56931.3
9570,M24429,M,299.8,311.0,1948,20.0,185,0,0,0,0,0,0,11.199999999999989,38960.0,3700.0,57535.0
9571,L56750,L,299.7,310.9,1384,48.2,188,0,0,0,0,0,0,11.199999999999989,66708.8,9061.6,58449.2
9572,L56751,L,299.7,310.8,1589,36.0,190,0,0,0,0,0,0,11.100000000000023,57204.0,6840.0,59052.0
9573,M24432,M,299.7,310.8,1405,47.6,192,0,0,0,0,0,0,11.100000000000023,66878.0,9139.2,59673.600000000006
9574,L56753,L,299.7,310.9,1491,40.1,195,0,0,0,0,0,0,11.199999999999989,59789.1,7819.5,60625.49999999999
9575,H38988,H,299.7,310.8,1418,46.6,197,0,0,0,0,0,0,11.100000000000023,66078.8,9180.2,61227.600000000006
9576,M24435,M,299.6,310.8,1603,35.4,202,0,0,0,0,0,0,11.199999999999989,56746.2,7150.799999999999,62781.600000000006
9577,L56756,L,299.6,310.7,1922,23.3,205,1,1,0,0,0,0,11.099999999999966,44782.6,4776.5,63693.5
9578,M24437,M,299.5,310.7,1364,49.5,0,0,0,0,0,0,0,11.199999999999989,67518.0,0.0,0.0
9579,L56758,L,299.4,310.7,1551,41.2,3,0,0,0,0,0,0,11.300000000000011,63901.200000000004,123.60000000000001,932.0999999999999
9580,L56759,L,299.5,310.7,1589,33.5,5,0,0,0,0,0,0,11.199999999999989,53231.5,167.5,1553.5
9581,M24440,M,299.5,310.7,1423,56.5,7,0,0,0,0,0,0,11.199999999999989,80399.5,395.5,2174.9
9582,L56761,L,299.4,310.6,1418,53.1,10,0,0,0,0,0,0,11.200000000000045,75295.8,531.0,3106.0
9583,M24442,M,299.3,310.5,1404,47.5,12,0,0,0,0,0,0,11.199999999999989,66690.0,570.0,3726.0
9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0,11.199999999999989,76603.8,897.0,4657.5
9585,L56764,L,299.3,310.5,1529,41.3,17,0,0,0,0,0,0,11.199999999999989,63147.7,702.0999999999999,5278.5
9586,M24445,M,299.3,310.5,1563,42.1,19,0,0,0,0,0,0,11.199999999999989,65802.3,799.9,5899.5
9587,L56766,L,299.4,310.6,1348,54.5,22,0,0,0,0,0,0,11.200000000000045,73466.0,1199.0,6833.200000000001
